density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureC,69,783.648404982283,0.0500752632521806,2.8941212539784376
High,architectureC,70,775.9778042043017,0.0500984408924746,2.88984929902951
High,architectureC,71,864.0333594321121,0.0501078160440913,2.9365305104622292
High,architectureC,72,793.6658292365822,0.0500523132165252,2.899637682443147
High,architectureC,73,877.8353333385807,0.0501333661551407,2.9434130574444124
High,architectureC,74,735.6020887402474,0.0500455068926111,2.8666429537458598
High,architectureC,75,810.5142339779771,0.0501008918059124,2.9087606461849163
High,architectureC,76,836.8927022663856,0.0501210006670462,2.9226697808120043
High,architectureC,77,840.5745641333318,0.0501875472152288,2.92457624407571
High,architectureC,78,793.6414318244032,0.050106032883407,2.8996243319573995
High,architectureC,79,753.7005074384876,0.0501559002558968,2.877198807666192
High,architectureC,80,790.4553165318733,0.0501007137870338,2.8978773248284786
High,architectureC,81,739.4757859569506,0.0500609983061617,2.8689239576467016
High,architectureC,82,832.2827231365396,0.0501271968766528,2.920270879464929
High,architectureC,83,810.5649372611273,0.0500753906297702,2.9087878134651874
High,architectureC,84,768.8154405103242,0.0501417218766822,2.8858220969043673
High,architectureC,85,724.1852232824165,0.0501059788585805,2.8598496589615516
High,architectureC,86,831.3194100803194,0.050106736840379,2.9197679207549494
High,architectureC,87,827.9655176973307,0.0501285657257589,2.9180122500872834
High,architectureC,88,779.4747616735108,0.0501547899516356,2.891802057891283
High,architectureC,89,758.1720640524237,0.0501271975470226,2.879767778176152
High,architectureC,90,727.3207261983312,0.0500500750668074,2.861725963682134
High,architectureC,91,759.4379778532264,0.0501462160512805,2.8804923114759933
High,architectureC,92,800.2455513350105,0.0500313689235725,2.903223268525602
High,architectureC,93,858.4629286493602,0.0500357643388267,2.9337215455882126
High,architectureC,94,864.8547053272918,0.050104691754626,2.9369431525807292
High,architectureC,95,802.2298333196145,0.0501542083276451,2.9042988084872765
High,architectureC,96,805.7871875459175,0.0500682385091538,2.906220357589036
High,architectureC,97,823.5719730425863,0.0500579408407812,2.9157015587327124
High,architectureC,98,830.110206375621,0.050130163517957,2.919135753633368
High,architectureC,99,796.0440291019818,0.0500658890118361,2.900937089178897
High,architectureC,100,727.1727435741645,0.0501148015781255,2.861637591972462
High,architectureD,1,936.5858125083064,0.0500530661440556,2.9715475747614337
High,architectureD,2,944.7901543238372,0.0501125892659529,2.9753353588379863
High,architectureD,3,930.9609628490564,0.0501390597863982,2.968931470482213
High,architectureD,4,915.6651239818876,0.0501071809164704,2.9617366730153685
High,architectureD,5,949.48912460999,0.0500397691398815,2.9774899947192512
High,architectureD,6,919.1288764407818,0.0500557313256118,2.963376410627604
High,architectureD,7,928.223861674448,0.050054953263095,2.9676527285522427
High,architectureD,8,879.0218546853085,0.0500990744759053,2.9439996728567555
High,architectureD,9,915.4579154078248,0.0501177252932392,2.961638384108761
High,architectureD,10,853.8535657678628,0.050132211772158,2.9313833964127447
High,architectureD,11,951.4050144693708,0.0501406330665233,2.9783654360797187
High,architectureD,12,926.7241056580908,0.0501185057752267,2.9669504599005054
High,architectureD,13,906.3339099379156,0.0500873474638655,2.9572882291636544
High,architectureD,14,943.0997603073936,0.0501134718602499,2.9745576344759006
High,architectureD,15,964.4070367619272,0.0501599600697695,2.9842603705313455
High,architectureD,16,878.576422719786,0.0501726104094619,2.943779544456178
High,architectureD,17,888.7082200956679,0.0501183713124738,2.948759197188276
High,architectureD,18,919.9317103045591,0.0501004162305579,2.963755589368734
High,architectureD,19,887.8586008920577,0.0500845395805598,2.948343806159221
High,architectureD,20,870.5595094307869,0.0501241760919157,2.939798463832503
High,architectureD,21,971.9533876876692,0.0501159394889882,2.9876454378116266
High,architectureD,22,955.509799336398,0.0501018723872062,2.98023514536895
High,architectureD,23,880.654483009674,0.0500591350833199,2.9448055502337858
High,architectureD,24,913.7161481259636,0.050122823241886,2.9608113002757053
High,architectureD,25,829.1305710333265,0.0501075172084871,2.918622928395869
High,architectureD,26,903.3850577881208,0.0500155642080001,2.9558729029468345
High,architectureD,27,903.244025885653,0.0500536061790398,2.9558050977977954
High,architectureD,28,831.5378370416539,0.0501274719953221,2.9198820154852294
High,architectureD,29,1016.0021627077044,0.0501380865155934,3.006894632407568
High,architectureD,30,902.7324289167263,0.0500289778659227,2.955559043929357
High,architectureD,31,949.6433741766552,0.0501328131465551,2.9775605424412546
High,architectureD,32,913.2832865207928,0.0500780483901634,2.960605509943748
High,architectureD,33,921.8566641452704,0.0501182797353912,2.9646633995677094
High,architectureD,34,896.6059880219941,0.0501249759018302,2.9526016349939996
High,architectureD,35,846.8150355600451,0.0500152670222561,2.927788560498519
High,architectureD,36,962.358159440126,0.0501171836043869,2.983336732869526
High,architectureD,37,980.6614935734976,0.0500826552050983,2.9915191227285347
High,architectureD,38,851.7354897113516,0.0500866786698045,2.930304743599505
High,architectureD,39,963.7099022721508,0.050027050508571,2.9839463214515223
High,architectureD,40,971.8631312770664,0.0500312674276194,2.9876051069874703
High,architectureD,41,952.576299921063,0.0500905680530828,2.9788997720721238
