density,architecture,repetition,absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,D-Uniform70,23,24.61146068511473,1.391137389755625
Low,D-Uniform70,24,15.95429159079651,1.2028775252303572
Low,D-Uniform70,25,33.430940951455185,1.524148600471531
Low,D-Uniform70,26,22.19002923446133,1.3461578743977078
Low,D-Uniform70,27,17.12857190540821,1.2337211551747758
Low,D-Uniform70,28,17.140085977400908,1.234012996082928
Low,D-Uniform70,29,24.562283436059403,1.3902687385922141
Low,D-Uniform70,2,25.141558505947987,1.4003921957665686
Low,D-Uniform70,30,15.91710360674878,1.2018640431725844
Low,D-Uniform70,31,29.976533419957377,1.4767814082443635
Low,D-Uniform70,32,24.10067533941946,1.3820292123704672
Low,D-Uniform70,33,31.042154375017827,1.4919518543617378
Low,D-Uniform70,34,22.30687795090711,1.3484387911008129
Low,D-Uniform70,35,22.95763430722855,1.3609271337150555
Low,D-Uniform70,36,17.858990820679182,1.2518569140489844
Low,D-Uniform70,37,17.81200371600066,1.2507127770631834
Low,D-Uniform70,38,27.72976007943835,1.4429461120363263
Low,D-Uniform70,39,17.24764637293631,1.2367298392941677
Low,D-Uniform70,3,16.434933900297704,1.2157679617310786
Low,D-Uniform70,40,12.848534946128767,1.108853610073101
Low,D-Uniform70,41,25.605526502048264,1.4083337102459246
Low,D-Uniform70,42,17.544735983960166,1.2441468372666176
Low,D-Uniform70,43,25.047799156360288,1.398769572269584
Low,D-Uniform70,44,19.963644786714227,1.3002398338577623
Low,D-Uniform70,45,17.28139584879718,1.2375788182902834
Low,D-Uniform70,46,14.683757199547978,1.166837194698177
Low,D-Uniform70,47,19.33015917581749,1.286235430277625
Low,D-Uniform70,48,15.085393671263471,1.1785566480891687
Low,D-Uniform70,49,25.673786473470013,1.4094899248951787
Low,D-Uniform70,4,16.37756756785591,1.2142493998479214
Low,D-Uniform70,50,27.487260520339767,1.4391314586435888
Low,D-Uniform70,51,28.118620644768825,1.4489940126117153
Low,D-Uniform70,52,27.908625408344253,1.445738446582781
Low,D-Uniform70,53,24.528099739469827,1.3896639035007314
Low,D-Uniform70,54,19.067897467975754,1.2803028079701255
Low,D-Uniform70,55,23.19657586994631,1.3654238818504294
Low,D-Uniform70,56,24.10298172426713,1.3820707714667793
Low,D-Uniform70,57,22.439975807193463,1.3510223843662965
Low,D-Uniform70,58,18.58131741603232,1.2690765022426673
Low,D-Uniform70,59,22.55898391295532,1.3533195345429343
Low,D-Uniform70,5,18.744939319595986,1.2728840388782803
Low,D-Uniform70,60,30.97184531064387,1.490967081506464
Low,D-Uniform70,61,23.63052075786312,1.3734732925072872
Low,D-Uniform70,62,18.030493180925287,1.2560076059694978
Low,D-Uniform70,63,21.473138424194467,1.3318955237422319
Low,D-Uniform70,64,24.7301968778378,1.3932275738064335
Low,D-Uniform70,65,25.809467018677584,1.4117790361890732
Low,D-Uniform70,66,22.50631511505357,1.3523043952137797
Low,D-Uniform70,67,30.36219453806281,1.4823331585714883
Low,D-Uniform70,68,22.300929997074345,1.3483229744461813
Low,D-Uniform70,69,30.09615016575701,1.4785109451386846
Low,D-Uniform70,6,17.716326440208086,1.248373673976398
Low,D-Uniform70,70,31.19709893497425,1.4941142102007738
Low,D-Uniform70,71,24.73892339652712,1.393380795813669
Low,D-Uniform70,72,17.278643020256805,1.237509632126936
Low,D-Uniform70,73,35.96985165134725,1.5559386466832834
Low,D-Uniform70,74,31.54941751596973,1.4989913454522492
Low,D-Uniform70,75,23.017502378055745,1.3620581966927063
Low,D-Uniform70,76,17.645583138261447,1.2466360151779612
Low,D-Uniform70,77,22.28128292346732,1.3479401932585062
Low,D-Uniform70,78,21.616362163599938,1.3347826079703036
Low,D-Uniform70,79,27.689368045075305,1.4423130439482281
Low,D-Uniform70,7,17.637369709566112,1.2464338185625188
Low,D-Uniform70,80,21.27232897613152,1.3278150407307046
Low,D-Uniform70,81,23.988939695669547,1.3800110526991212
Low,D-Uniform70,82,21.2608451267202,1.3275805239020535
Low,D-Uniform70,83,23.763783127129926,1.3759155802674954
Low,D-Uniform70,84,13.64506713770852,1.1349756768666412
Low,D-Uniform70,85,17.25218451904466,1.23684409445272
Low,D-Uniform70,86,20.099061600508364,1.3031757812396585
Low,D-Uniform70,87,12.594293533047653,1.100173811111293
Low,D-Uniform70,88,25.14616484677753,1.4004717582631883
Low,D-Uniform70,89,14.251587370945998,1.1538632396461794
Low,D-Uniform70,8,22.51679530333782,1.3525065797355094
Low,D-Uniform70,90,19.922644673700333,1.299346989256185
Low,D-Uniform70,91,26.32366770209595,1.4203463998282715
Low,D-Uniform70,92,25.53073101435624,1.407063250016
Low,D-Uniform70,94,33.296630075059525,1.522400281137989
Low,D-Uniform70,95,20.18346578395624,1.304995742753756
Low,D-Uniform70,96,27.17278186499797,1.43413410241394
Low,D-Uniform70,97,25.53408504263309,1.4071203004897843
Low,D-Uniform70,98,24.54629108100229,1.389985879972604
Low,D-Uniform70,99,12.023719528700012,1.080038837126542
Low,D-Uniform70,9,17.93046972407845,1.2535916669131695
Low,E-Uniform50,100,36.97287038367213,1.5678831682739185
Low,E-Uniform50,10,32.04809079331498,1.5058021623220619
Low,E-Uniform50,11,24.49942234588108,1.3891558445704983
Low,E-Uniform50,12,34.62416652959498,1.5393793278933174
Low,E-Uniform50,13,44.53132148619084,1.648665583198704
Low,E-Uniform50,14,35.21803242687624,1.5467650889958275
Low,E-Uniform50,15,29.83458653192301,1.474720023472272
Low,E-Uniform50,16,40.453528067154,1.606956403656083
Low,E-Uniform50,17,29.89282814458481,1.4755670053532135
Low,E-Uniform50,18,31.526288412670127,1.4986728443039319
Low,E-Uniform50,19,21.62295102735812,1.3349149647069474
Low,E-Uniform50,1,25.735241646751827,1.4105282505095682
Low,E-Uniform50,20,25.70508226844192,1.4100189981533808
Low,E-Uniform50,21,38.39930007285957,1.584323308292917
Low,E-Uniform50,22,36.32858761401332,1.5602485136523123
Low,E-Uniform50,23,42.53676770079947,1.6287644854952392
Low,E-Uniform50,24,43.79440990116482,1.641418678905589
Low,E-Uniform50,25,28.42775607525378,1.4537425803166903
Low,E-Uniform50,26,32.02056289484943,1.505428962185975
Low,E-Uniform50,27,35.57142121472826,1.5511012172629142
Low,E-Uniform50,28,40.91900400831767,1.6119250541956476
Low,E-Uniform50,29,22.05568211843398,1.3435204937939051
Low,E-Uniform50,2,32.04888323201412,1.5058129007932468
Low,E-Uniform50,30,34.20542734805377,1.5340950206849135
Low,E-Uniform50,31,28.53534494796485,1.4553831268619244
Low,E-Uniform50,32,35.303015341532955,1.5478118014292106
Low,E-Uniform50,33,39.36488062220558,1.5951089387401625
Low,E-Uniform50,34,29.538322617603352,1.4703858295472771
Low,E-Uniform50,35,33.33524093360144,1.5229035983773012
Low,E-Uniform50,36,29.05946808382797,1.4632876605341787
Low,E-Uniform50,37,44.80415510996845,1.6513182920707419
Low,E-Uniform50,38,26.871616342234866,1.4292937902664826
Low,E-Uniform50,39,29.000096065528425,1.4623994365423973
Low,E-Uniform50,3,25.03821471267848,1.398603359359736
Low,E-Uniform50,40,37.26810902930637,1.5713373573641967
Low,E-Uniform50,41,35.1470973385115,1.545889464151852
Low,E-Uniform50,42,42.91731614415495,1.6326325553202845
Low,E-Uniform50,43,31.461122290596894,1.4977742108467023
Low,E-Uniform50,44,34.40255812194012,1.5365907372499104
Low,E-Uniform50,45,31.451077915293784,1.497635534507579
Low,E-Uniform50,46,29.235009762790853,1.4659032432023942
Low,E-Uniform50,47,34.93463746974763,1.5432562407718402
Low,E-Uniform50,48,26.50766429846136,1.4233714619096671
Low,E-Uniform50,49,28.4532647916523,1.4541321055167005
Low,E-Uniform50,4,30.269173045866538,1.4810005561887243
Low,E-Uniform50,50,47.52623867745686,1.6769334447121047
Low,E-Uniform50,51,37.06769387925236,1.5689955677757383
Low,E-Uniform50,52,36.006439804198386,1.556380181914778
Low,E-Uniform50,53,42.54848931676408,1.6288841450777112
Low,E-Uniform50,54,35.590342024266455,1.5513321616070452
Low,E-Uniform50,55,26.543789363779243,1.423962922383144
Low,E-Uniform50,56,30.825589572970102,1.4889113917021237
Low,E-Uniform50,57,34.203233747899155,1.5340671684092597
Low,E-Uniform50,58,41.22339926211937,1.6151438006385508
Low,E-Uniform50,59,33.301101685359,1.5224586013128618
Low,E-Uniform50,5,34.30733997270972,1.5353870462415877
Low,E-Uniform50,60,23.736352880169832,1.375413989863021
Low,E-Uniform50,61,31.37070470022307,1.4965242746423029
Low,E-Uniform50,62,40.76224227535104,1.6102580659385952
Low,E-Uniform50,63,35.18849505565941,1.5464006932916037
Low,E-Uniform50,64,34.631408941667374,1.5394701607133112
Low,E-Uniform50,65,32.21491813860392,1.508057032097148
Low,E-Uniform50,66,36.6645544854668,1.5642464122096085
Low,E-Uniform50,67,37.53494558510107,1.5744357906005004
