density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,architecture_A,64,2,0.0060523558405098,29.48885898510233,1.4696579686840252
Low,architecture_A,64,3,0.0076599896180889,33.958238711747754,1.5309451569074457
Low,architecture_A,64,4,0.0078938411984077,57.73490390743819,1.7614384473217612
Low,architecture_A,64,5,0.0079343877311806,99.81558190028454,1.9991983429415352
Low,architecture_A,64,6,0.006430350934721,160.7033417126266,2.2060249077046294
Low,architecture_A,64,7,0.0043159951325943,182.80920625593544,2.261998062981373
Low,architecture_A,64,8,0.0014027544479884,159.91866535778732,2.2038991566092663
Low,architecture_A,64,9,0.0003295961581368,227.00727033540684,2.356039766514648
Low,architecture_A,64,10,0.0002295257308219,159.22683409054147,2.202016260106381
Low,architecture_B,64,1,0.003602623260296,48.32113135018321,1.6841370939365383
Low,architecture_B,64,2,0.0060267483645562,34.5412328869084,1.538337834865062
Low,architecture_B,64,3,0.0076667421607527,55.78000244718356,1.7464785289834246
Low,architecture_B,64,4,0.0078888933908421,55.60374985348819,1.7451040808943448
Low,architecture_B,64,5,0.0079720055820511,108.8470263756381,2.0368165689187583
Low,architecture_B,64,6,0.0064260936581196,105.76486409531896,2.024341415677687
Low,architecture_B,64,7,0.0043293051605192,147.7888247360573,2.1696415955002397
Low,architecture_B,64,8,0.0013910278488404,201.47666051099023,2.3042247437854906
Low,architecture_B,64,9,0.0003213262342784,252.32430700564703,2.4019590891618323
Low,architecture_B,64,10,0.0002308628551014,207.49946627888636,2.317016983976147
Low,architecture_C,64,1,0.0035917025588544,54.61790721392165,1.7373350553266325
Low,architecture_C,64,2,0.0060454716339064,29.349293993528693,1.4675976586193231
Low,architecture_C,64,3,0.0076398556836095,32.00373862471933,1.5052007148588098
Low,architecture_C,64,4,0.0079213664573844,52.53784674462218,1.7204722693238261
Low,architecture_C,64,5,0.0079165305202759,98.98463450823851,1.9955677838278838
Low,architecture_C,64,6,0.0064368604026043,155.45429055395888,2.1916027131157425
Low,architecture_C,64,7,0.0043585957988211,202.6018946601016,2.3066435024091567
Low,architecture_C,64,8,0.0014144368760167,204.9681408219533,2.3116863618338694
Low,architecture_C,64,9,0.0003234204144125,238.0279638360936,2.3766279815367732
Low,architecture_C,64,10,0.0002290924659511,198.1692794179353,2.2970363302029786
Low,architecture_D,64,1,0.0035890769303335,49.85043660007253,1.697668966302077
Low,architecture_D,64,2,0.0060334585260403,27.73675926601368,1.4430557171876675
Low,architecture_D,64,3,0.0076517449543412,32.97039673175946,1.5181241730266013
Low,architecture_D,64,4,0.0079331108006336,44.78947268636395,1.6511759494562877
Low,architecture_D,64,5,0.0079564951953061,89.19121297934386,1.950322070266719
Low,architecture_D,64,6,0.006447686638245,134.98934330288975,2.1302994845881225
Low,architecture_D,64,7,0.0043488176221233,166.10197187840143,2.2203747882059126
Low,architecture_D,64,8,0.0013860317063265,189.27920220938395,2.277102896785163
Low,architecture_D,64,9,0.0003211706257089,266.50331379876417,2.4257026135711084
Low,architecture_D,64,10,0.0002300598981813,214.7988133238747,2.332031877733679
Low,architecture_E,64,1,0.0035946462320694,63.905091305781774,1.805535459690863
Low,architecture_E,64,2,0.0060436966211393,33.822071398570515,1.5292002020027335
Low,architecture_E,64,3,0.0076529781723169,27.31909039649052,1.4364662351866078
Low,architecture_E,64,4,0.0079127155819588,76.21271703630026,1.8820274448025973
Low,architecture_E,64,5,0.0079522922156946,104.37271218000728,2.018586968985187
Low,architecture_E,64,6,0.0064316011093929,135.22766373753615,2.131065545004982
Low,architecture_E,64,7,0.0043398245264085,194.1330624127102,2.2880995055100413
Low,architecture_E,64,8,0.0014227463268165,217.75682054060863,2.337971766787668
Low,architecture_E,64,9,0.0003230896384379,250.5888357407863,2.398961718357347
Low,architecture_E,64,10,0.000229239346458,219.22730818523328,2.3408946513427407
Low,architecture_F,64,1,0.0036024427184046,60.44104537667916,1.7813319672056556
Low,architecture_F,64,2,0.0060450877162697,28.18410737544469,1.4500042847457908
Low,architecture_F,64,3,0.0076742402257962,37.06375110167497,1.568949370738913
Low,architecture_F,64,4,0.0078989883534912,88.49907849516897,1.9469387485899528
Low,architecture_F,64,5,0.0079320401532962,79.96415778589453,1.9028953674436504
Low,architecture_F,64,6,0.0064411124987112,148.53313893991373,2.171823359061508
Low,architecture_F,64,7,0.0043374412669947,180.3919088981409,2.2562170542719233
Low,architecture_F,64,8,0.0013924843517003,180.66280896276956,2.256868758401368
Low,architecture_F,64,9,0.0003210099109512,231.45885201599424,2.364473794789108
Low,architecture_F,64,10,0.0002283562939015,164.4476873297772,2.216027770266356
Low,architecture_G,64,1,0.0035954567355058,58.43356369232245,1.7666623734695226
Low,architecture_G,64,2,0.0060298583490067,33.40110837823556,1.52376087862488
Low,architecture_G,64,3,0.007681764031465,35.13089172859744,1.5456891736432667
Low,architecture_G,64,4,0.0078937684364024,71.14928232437678,1.8521705237578308
Low,architecture_G,64,5,0.0079291203476684,113.92064099800628,2.0566024199472217
Low,architecture_G,64,6,0.0064279011812379,127.3208229024248,2.1048994368985987
Low,architecture_G,64,7,0.0043367070209267,163.90038724623207,2.2145799796760697
Low,architecture_G,64,8,0.0013996943660407,148.9002462535428,2.172895415995738
Low,architecture_G,64,9,0.0003123732144228,211.84668367410515,2.3260216697846863
Low,architecture_G,64,10,0.0002292399612604,187.48511645002876,2.272966796862758
Low,architecture_H,64,1,0.0035883978159052,60.14736109040448,1.7792165778268785
Low,architecture_H,64,2,0.006045012699753,45.39523953158539,1.6570103120297146
Low,architecture_H,64,3,0.0076483467389277,41.73558947115713,1.6205065518318191
Low,architecture_H,64,4,0.0079116532053733,62.45354108963766,1.7955570677236097
Low,architecture_H,64,5,0.0079308115097825,101.08427463143148,2.0046835989937195
Low,architecture_H,64,6,0.0064352369319479,137.2234641718624,2.137428378783819
Low,architecture_H,64,7,0.0043402782232172,139.8226174578326,2.145577427794801
Low,architecture_H,64,8,0.0013946752761414,149.53167405741942,2.174733195412007
Low,architecture_H,64,9,0.0003263179022891,166.28855016764183,2.2208623468130093
Low,architecture_H,64,10,0.0002287568504026,159.52785407991905,2.2028365232368943
Low,architecture_I,64,1,0.0035896274152261,62.08312109901948,1.7929735420453834
Low,architecture_I,64,2,0.0060287657940963,40.94551296671438,1.6122063163390155
Low,architecture_I,64,3,0.0076488164546102,37.87151397805982,1.5783126671270142
Low,architecture_I,64,4,0.0079197564549044,62.99232190723506,1.7992876168101792
Low,architecture_I,64,5,0.007922789736066,98.5671835583696,1.993732347276449
Low,architecture_I,64,6,0.0064301420333956,91.0009653027563,1.9590459991720488
