density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureC,6,792.4832208819705,0.0501410045037137,6.675171333138617
High,architectureC,7,771.0746915755066,0.050095347055333,6.647785245103953
High,architectureC,8,757.9218128560734,0.0500594642687918,6.630580231055727
High,architectureC,9,785.8859371495531,0.0501113634401471,6.666811663768212
High,architectureC,10,800.487749018788,0.0500432171487244,6.6852212281582455
High,architectureC,11,811.0623045289847,0.0500610922775562,6.698344875491314
High,architectureC,12,874.6217211378662,0.0501125050345114,6.773791474181362
High,architectureC,13,789.1630215320376,0.0500855122332105,6.6709729174146615
High,architectureC,14,714.9797385010907,0.0501348886163044,6.572254204531774
High,architectureC,15,878.3619025894683,0.0500897174024895,6.778058698445699
High,architectureC,16,811.5276123738222,0.0500007119025206,6.698918412714423
High,architectureC,17,715.9224588339043,0.0501646199440198,6.573571863378014
High,architectureC,18,818.7172532936729,0.0500666357633271,6.7077387901724075
High,architectureC,19,797.542189511754,0.0500822193245265,6.681534735468823
High,architectureC,20,776.6268179445299,0.0501365533795256,6.654959949207811
High,architectureC,21,795.6367806847338,0.0501361163432377,6.679142776032824
High,architectureC,22,779.4118373565093,0.0500516389257048,6.658539580570273
High,architectureC,23,812.595976137666,0.0501574932284875,6.700234031704873
High,architectureC,24,783.4015303842634,0.05009971770861,6.663645374745604
High,architectureC,25,856.0748294990495,0.0500452827207296,6.7523577899601195
High,architectureC,26,871.9021071851807,0.0499874214312432,6.770677155204769
High,architectureC,27,786.0526368476646,0.0500279423450671,6.667023758186524
High,architectureC,28,854.8238583004659,0.0501055532374739,6.750895434029361
High,architectureC,29,764.295693166464,0.0500407798756093,6.63895474722899
High,architectureC,30,812.5658753225882,0.0501031832698975,6.700196988237413
High,architectureC,31,757.6296704116568,0.0501306323714214,6.63019470479514
High,architectureC,32,754.7215601168659,0.0500859645438232,6.626348886680394
High,architectureC,33,781.5521185521395,0.0500460751342604,6.661281838043633
High,architectureC,34,789.4586643181528,0.0500973868825693,6.6713474755399185
High,architectureC,35,838.1510487350026,0.0500277441718639,6.731198333326283
High,architectureC,36,835.7186534255322,0.0500802160139118,6.728292017478082
High,architectureC,37,762.0370853822795,0.0501249124107784,6.635995222983056
High,architectureC,38,780.1975530732752,0.0501272002243067,6.659547160786268
High,architectureC,39,789.3643112731055,0.0500635586769125,6.6712279522664195
High,architectureC,40,717.9907438036983,0.0501066549740807,6.576456677326823
High,architectureC,41,814.0860994516321,0.0500823312470433,6.702066133691044
High,architectureC,42,776.9726354427374,0.0501546501088931,6.655405131527056
High,architectureC,43,833.8246215651614,0.0500912396761973,6.726023094352477
High,architectureC,44,773.39479879684,0.0501650095083565,6.6507896540365925
High,architectureC,45,708.1080966203706,0.0501178238706852,6.5625967608818225
High,architectureC,46,710.8744644885733,0.0500128292860118,6.566495852313612
High,architectureC,47,830.9018946214486,0.0501319797678012,6.72251173087227
High,architectureC,48,764.0255530531555,0.0500472768221109,6.638601235011856
High,architectureC,49,877.2079347836196,0.0500939127427606,6.776744062083784
High,architectureC,50,744.854549310191,0.0500971582907984,6.613188963493318
