density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architectureC,17,5,0.00863432738349995,104.15808631189442
Low,architectureC,17,6,0.0068004974951768994,116.16474416858284
Low,architectureC,17,7,0.004996835315067117,161.8582998748124
Low,architectureC,17,8,0.0018451306489432999,170.02138291081621
Low,architectureC,17,9,0.0004632441494992389,187.96524412619468
Low,architectureC,17,10,0.00033923545430681684,174.0194083710013
Low,architectureD,17,1,0.003560532905439467,55.274418034906894
Low,architectureD,17,2,0.006128307169640217,37.4740789961301
Low,architectureD,17,3,0.007296760894534584,38.798473504528765
Low,architectureD,17,4,0.00774536644617745,53.5784349283002
Low,architectureD,17,5,0.008607329904683133,68.99979667868469
Low,architectureD,17,6,0.006799933660546184,109.8795934263507
Low,architectureD,17,7,0.0049929146345756995,186.82252658764267
Low,architectureD,17,8,0.0018264129801380665,179.33457794924962
Low,architectureD,17,9,0.00046008305409924415,226.13631397350673
Low,architectureD,17,10,0.0003386267446018431,200.5240660655882
Low,architectureE,17,1,0.0035605556474358336,15.090517470090992
Low,architectureE,17,2,0.0061424909960769505,10.846819391747308
Low,architectureE,17,3,0.007306766666400633,16.21500980945112
Low,architectureE,17,4,0.007765318361217067,36.695689233106336
Low,architectureE,17,5,0.0086069826034455,65.13777206665027
Low,architectureE,17,6,0.00680954977525045,137.6350165636387
Low,architectureE,17,7,0.00498809641401905,147.4877752232252
Low,architectureE,17,8,0.0018123278277308499,146.8413881692716
Low,architectureE,17,9,0.00046419764986890805,216.24033154987242
Low,architectureE,17,10,0.00033937804783957837,193.7548765582238
Low,control,17,1,0.003555759943555234,50.4646877960382
Low,control,17,2,0.006150447168659384,27.227776970595343
Low,control,17,3,0.00729266198301255,38.462280618008826
Low,control,17,4,0.007747454741383883,74.1706129783512
Low,control,17,5,0.00861328345799935,97.55784205751483
Low,control,17,6,0.006795995029637483,150.95323732244844
Low,control,17,7,0.005009936587179051,128.4219530387447
