density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architecture_D,45,1,0.0035904400389533,39.19585288086679
Low,architecture_D,46,1,0.0035977320872667,44.7792250415832
Low,architecture_D,47,1,0.0035932827103616,57.10512605914651
Low,architecture_D,48,1,0.0035927111167336,57.57180580294249
Low,architecture_D,49,1,0.0035939815969872,58.37278702562701
Low,architecture_D,4,1,0.0035905298204136,47.95166595507322
Low,architecture_D,50,1,0.0035929637323089,59.88442434139867
Low,architecture_D,51,1,0.0035884874279048,62.16037711722186
Low,architecture_D,52,1,0.0036003411270648,49.66587262662187
Low,architecture_D,53,1,0.0035926007810084,48.39061876572614
Low,architecture_D,54,1,0.0035889451544845,61.33903777482319
Low,architecture_D,55,1,0.0035986801312775,57.66886393624738
Low,architecture_D,56,1,0.0036105899590724,57.67789643332079
Low,architecture_D,57,1,0.00359015744283,60.475005859556006
Low,architecture_D,58,1,0.0035956544682095,56.82495635594265
Low,architecture_D,59,1,0.0035950123307566,70.22625166947505
Low,architecture_D,5,1,0.0035969751976798,56.067324316226895
Low,architecture_D,60,1,0.0035964107323647,72.6251911445217
Low,architecture_D,61,1,0.0035926998455158,51.01320287187384
Low,architecture_D,62,1,0.0036035913082483,54.93894180040687
Low,architecture_D,63,1,0.0036018947479384,58.30380183841077
Low,architecture_D,64,1,0.0035946462320694,63.905091305781774
Low,architecture_D,65,1,0.0035974660824607,45.81356668007438
Low,architecture_D,66,1,0.0035981015304843,56.913151592516186
Low,architecture_D,67,1,0.0035983191502886,52.9398989777824
Low,architecture_D,68,1,0.0036015728855164,45.50584536150647
Low,architecture_D,69,1,0.0035902962518253,62.80022426279029
Low,architecture_D,6,1,0.0035923010366038,54.42775351739841
Low,architecture_D,70,1,0.003595924149022,51.56207689156568
Low,architecture_D,71,1,0.0035895495659597,51.23719525300152
Low,architecture_D,72,1,0.0036005648267597,53.99861273764932
Low,architecture_D,73,1,0.0035989585944797,65.422066564582
Low,architecture_D,74,1,0.0035942472267959,41.730967206473146
Low,architecture_D,75,1,0.0035925193240569,51.51249330602867
Low,architecture_D,76,1,0.0036023706444149,61.47677796335214
Low,architecture_D,77,1,0.0035973366819084,57.6628444607249
Low,architecture_D,78,1,0.0035958150023131,58.56829675479632
Low,architecture_D,79,1,0.0035984707423977,59.63553297707277
Low,architecture_D,7,1,0.0035887805162263,57.45328741860919
Low,architecture_D,80,1,0.003598681680709,67.48699517334872
Low,architecture_D,81,1,0.0035969138995623,52.64071629745223
Low,architecture_D,82,1,0.0035981072214711,52.17749504919553
Low,architecture_D,83,1,0.0035979553445033,48.84501952236061
Low,architecture_D,84,1,0.0035947706340112,50.0912881414821
Low,architecture_D,85,1,0.003598558611921,49.45786614396105
Low,architecture_D,86,1,0.0036005369008348,56.76432333763404
Low,architecture_D,87,1,0.0035961193231158,40.49299021083379
Low,architecture_D,88,1,0.003599257556969,56.77930160735255
Low,architecture_D,89,1,0.0036048176814729,48.48498766420831
Low,architecture_D,8,1,0.0035936399672236,44.55857979679335
Low,architecture_D,90,1,0.0035961986953734,51.58415189738357
Low,architecture_D,91,1,0.0035859160834482,63.75895143201674
Low,architecture_D,92,1,0.0035917611743553,63.01162298718924
Low,architecture_D,93,1,0.0036008893243732,51.27094861539843
Low,architecture_D,94,1,0.003604421825571,55.159407440727726
Low,architecture_D,95,1,0.0035943094317246,63.78025906108068
Low,architecture_D,96,1,0.003589541580951,61.788427127952325
Low,architecture_D,97,1,0.0035934166857372,72.99372824431374
Low,architecture_D,98,1,0.0035885576644855,44.5263054311327
Low,architecture_D,99,1,0.0035961696792577,47.29889388499705
Low,architecture_D,9,1,0.0035916659241621,43.288715275552335
Low,architecture_E,100,1,0.003597749614539,62.51028417625145
Low,architecture_E,10,1,0.0036026841087827,53.88316180355846
Low,architecture_E,11,1,0.003600895737176,45.61923928573458
Low,architecture_E,12,1,0.0035916438436235,58.85726393316333
Low,architecture_E,13,1,0.0035955820124074,61.80560619270825
Low,architecture_E,14,1,0.0035861175173082,67.1617089096657
Low,architecture_E,15,1,0.0035985395354157,60.7378997507762
Low,architecture_E,16,1,0.0035978527747142,60.8296678261489
Low,architecture_E,17,1,0.0035957968110985,56.13180564325976
Low,architecture_E,18,1,0.0035858945567819,55.29053927428832
Low,architecture_E,19,1,0.003596423381046,51.82675937852938
Low,architecture_E,1,1,0.003592580961038,44.80024499886024
Low,architecture_E,20,1,0.0035956872352102,47.75266024727185
Low,architecture_E,21,1,0.0035937568122109,50.33836326026093
Low,architecture_E,22,1,0.0035832962435699,57.778343358188
Low,architecture_E,23,1,0.0035858179566465,62.57244371469875
Low,architecture_E,24,1,0.0035986850343964,66.95897451652591
Low,architecture_E,25,1,0.0035963288544117,56.2179445068504
Low,architecture_E,26,1,0.0035911004729673,56.51520233680762
Low,architecture_E,27,1,0.0036077246862307,50.25490095424042
Low,architecture_E,28,1,0.0035991027348618,56.8480332857058
Low,architecture_E,29,1,0.0035909852642613,42.149231567336734
Low,architecture_E,2,1,0.0036017917531728,58.19690620177109
Low,architecture_E,30,1,0.003589957584844,57.50795421896398
Low,architecture_E,31,1,0.0035962294811774,56.474193194450265
Low,architecture_E,32,1,0.0035911713997697,63.58283680550489
Low,architecture_E,33,1,0.003599681275435,63.07306972832336
Low,architecture_E,34,1,0.0035890752047991,51.25567547135731
Low,architecture_E,35,1,0.0035974192812402,53.76120145282734
Low,architecture_E,36,1,0.0036016290844659,60.91735671900412
Low,architecture_E,37,1,0.0035970129351409,55.0092410484348
Low,architecture_E,38,1,0.0035936294192396,53.250900122170265
Low,architecture_E,39,1,0.0036058550897148,53.21075083390547
Low,architecture_E,3,1,0.0035884787489793,54.92941530497831
Low,architecture_E,40,1,0.003596796423954,62.01634474162871
Low,architecture_E,41,1,0.003595970568535,65.37729107326912
Low,architecture_E,42,1,0.0035947759400448,65.10547988590655
Low,architecture_E,43,1,0.0035873245192782,59.21576491303743
Low,architecture_E,44,1,0.003596958975249,53.633594720258735
Low,architecture_E,45,1,0.0035933665060484,57.02079041533327
Low,architecture_E,46,1,0.0036008516530233,62.07661207331674
Low,architecture_E,47,1,0.0036023746462914,50.42118841190719
Low,architecture_E,48,1,0.0035907495096743,51.80289938600376
Low,architecture_E,49,1,0.0035942945529691,52.10843758243635
Low,architecture_E,4,1,0.003590993853189,55.90099945392836
Low,architecture_E,50,1,0.00358848342654,70.99761932672968
Low,architecture_E,51,1,0.0035943691613611,60.77627790091506
Low,architecture_E,52,1,0.0035979458261155,53.16031619689062
Low,architecture_E,53,1,0.0035930838090412,62.238030008523225
Low,architecture_E,54,1,0.0035921907480971,59.69244421303972
Low,architecture_E,55,1,0.0036001446758905,58.32171076207143
Low,architecture_E,56,1,0.0036038733661601,55.59305762043292
Low,architecture_E,57,1,0.0035995391364099,63.3543257183818
Low,architecture_E,58,1,0.0035925786494377,67.3886457218698
Low,architecture_E,59,1,0.0035945241753025,54.45394012308557
Low,architecture_E,5,1,0.0036037634617629,53.0246510560173
Low,architecture_E,60,1,0.0036029917042373,46.36601581017965
Low,architecture_E,61,1,0.0035975989756864,66.80128498906394
Low,architecture_E,62,1,0.0035943592448944,57.16986114593286
Low,architecture_E,63,1,0.003597843130981,53.38796324144883
Low,architecture_E,64,1,0.0035954567355058,58.43356369232245
Low,architecture_E,65,1,0.0035941339066884,55.73121975746068
Low,architecture_E,66,1,0.0035908092761551,56.59961342145553
Low,architecture_E,67,1,0.0036022578357142,61.0239896107317
Low,architecture_E,68,1,0.0035880292634264,59.69109083302995
Low,architecture_E,69,1,0.0035870644794961,66.52487107101065
Low,architecture_E,6,1,0.0036050948334429,57.41513643352638
